year,day_of_year,special_avg,smooth_14day
2008,13,45.75537488443552,49.29659249484798
2009,13,36.0700839775565,38.8917256505596
2010,13,38.14525311306203,40.96996897300996
2011,13,43.49972189287869,46.82467262160073
2012,13,51.18319331741399,55.15191115794137
2013,13,47.50233168844741,51.17875427127288
2015,13,48.84435799307048,52.665288271194726
2016,13,64.75457768077466,69.54975578686722
2017,13,48.94879788466642,52.744261880679936
2018,13,46.31281303896132,50.00651374445555
2019,13,48.17296332895675,51.90128915990267
2021,13,51.60149069194085,55.42266206344679
2023,13,59.57015198571499,64.18919018214966
2024,13,68.60206667116948,74.07345753331573
1996,14,20.391062029241947,21.577002685370616
1997,14,25.85883526649945,27.438116768478164
1998,14,35.02038239636906,37.34102982043815
1999,14,28.87584211901196,30.652093311581535
2000,14,37.69438675996966,40.26004009838736
2001,14,28.786728383083105,30.54482565116795
2002,14,26.120690955241777,27.807167731074724
2003,14,26.386762259869965,28.304674458149886
2004,14,33.399172960325686,35.565906862443164
2005,14,46.42522713618089,49.361340875460456
2006,14,36.7968352541138,39.16097032829388
2007,14,40.30025430884533,42.970775729560835
2009,14,36.32121838868153,38.67751671206976
2010,14,38.41083568513824,40.75670786568732
2011,14,43.80258442706264,46.572831938722565
2012,14,51.539551265492655,54.850881166903974
2014,14,46.36831377206331,49.73857775978869
2015,14,49.18443203029763,52.37521691778664
2016,14,65.20542505733275,69.18772822607268
2017,14,49.28959907436403,52.45637331348694
2018,14,46.63526144349844,49.72557605270912
2020,14,45.68610470741178,49.00678257790207
2022,14,65.28717762972798,69.83259796212896
2023,14,59.98490330841415,63.8388329426717
2024,14,69.07970181130788,73.65731122314841
1996,15,20.06932544596919,21.461027513108967
1997,15,25.450826439194355,27.28524828161018
1999,15,28.420230009688208,30.480411519128204
2000,15,37.0996328826423,40.01693185102235
2001,15,28.33252233828308,30.37464847325373
2003,15,25.970423634596475,28.125116702491933
2004,15,32.87219031582287,35.35869789731852
2005,15,45.69271531629449,49.07913890937076
2006,15,36.216243226443474,38.934452858920764
2008,15,45.34697304517283,48.992775614103735
2009,15,35.7481307933459,38.45217933370638
2010,15,37.804777451571724,40.529636295370736
2011,15,43.11145348783694,46.306572057885205
2012,15,50.72634403264766,54.533609079653495
2013,15,47.078336918874946,50.863337551857654
2014,15,45.636699949117315,49.42304869742936
2015,15,48.40838460868978,52.070075970933026
2016,15,64.17659337418114,68.80225631438871
2017,15,48.51189229409294,52.15295169661048
2019,15,47.74298265726582,51.58141942893061
2020,15,44.965254993428026,48.69589584063484
2021,15,51.14090778205295,55.06584920666398
2022,15,64.25705602880365,69.3679694676852
2023,15,59.03844265762905,63.469572151514576
1996,16,20.612277778475697,21.400402532063733
1997,16,26.139369042012834,27.20339976449608
1998,16,35.40030670434063,37.19174342689219
1999,16,29.189106383519235,30.388175438013274
2001,16,29.0990258827484,30.283532573931918
2002,16,26.40406551473655,27.706946144193427
2003,16,26.673023337139952,28.02139574782393
2004,16,33.76150931434249,35.24461299853452
2005,16,46.92887875518678,48.925548898357626
2007,16,40.737458165047485,42.79898207075212
2008,16,46.573782827757285,48.81999041507898
2009,16,36.71525502725447,38.328113311816956
2010,16,38.827541876438964,40.4080581225899
2011,16,44.277783880554146,46.16165861664727
2013,16,48.35198674380038,50.68395535128214
2014,16,46.87134795719221,49.24078435884099
2015,16,49.718017331868275,51.9020717824284
2016,16,65.91281670458866,68.59586777083157
2018,16,47.141191653810246,49.52677725279382
2019,16,49.034613702084336,51.39950473415587
2020,16,46.181737836668525,48.51631312606582
2021,16,52.52446575172764,54.870358171668876
2022,16,65.99545618304735,69.1085453688669
2024,16,69.82912417935904,73.36283529670308
1996,17,21.139793320191625,21.37061201730015
1998,17,36.30628187936717,37.128496173497545
1999,17,29.936122673110724,30.345989003597854
2000,17,39.0784719449333,39.94989900058742
2001,17,29.843736805379823,30.241476331071112
2002,17,27.079806210316246,27.66878487390641
2003,17,27.35564728128192,27.982845758150095
2004,17,34.6255438992878,35.195818161181805
2006,17,38.14796360256204,38.87827505489514
2007,17,41.780023307193275,42.726199301926485
2008,17,47.765712926031036,48.752678253859465
2009,17,37.654882750744854,38.27504948458287
2010,17,39.82122787303639,40.35194144922003
2012,17,53.43201153551882,54.45492354078673
2013,17,49.58942516542073,50.614073187339834
2014,17,48.070893430735815,49.17304213266326
2015,17,50.990415614470976,51.83021532166948
2016,17,67.59967710806393,68.50060528891422
2017,17,51.09944424537166,52.07770116437914
2018,17,48.34764304747243,49.44255338098515
2019,17,50.28952211579188,51.328635983059186
2020,17,47.36363460296054,48.44956757966783
2021,17,53.86868749675456,54.79881026631785
2023,17,62.18746509882964,63.377993076322795
2024,17,71.61621188819485,73.23807648180964
1998,18,34.75347756920176,36.85186334918462
1999,18,28.655767376170665,30.117893100206903
2000,18,37.40710223893057,39.652143694773414
2001,18,28.56733281290238,30.014084354444183
2002,18,25.92161435961837,27.46245244640263
2003,18,26.18565782472236,27.774411581566735
2004,18,33.14462404119594,34.9319915860988
2005,18,46.071401267441395,48.710688145021514
2006,18,36.51639134454585,38.70797549513441
2007,18,39.99310939279738,42.407859740587455
2008,18,45.722793599945604,48.38873120701088
2009,18,36.04439935207554,37.988141103297195
2011,18,43.4687468037705,45.95893572505086
2012,18,51.14674701603871,54.21639316636281
2013,18,47.46850643870169,50.23623051027515
2014,18,46.01492166362493,48.80676978725551
2015,18,48.80957711918367,51.441697909415886
2017,18,48.913942641684635,51.84958380142715
2018,18,46.27983481638175,49.074172363905674
2019,18,48.13866053880571,50.94545897301826
2020,18,45.33791199658225,48.08868413659105
2022,18,64.78959703039936,68.80004905897636
2023,18,59.527733535995026,63.10037673907078
2024,18,68.55321681568356,72.69240245693838
1996,19,20.079044341742218,21.19835269045901
1997,19,25.463151413950772,27.0695364738372
1998,19,34.48451139980196,36.52664277266978
2000,19,37.117598980515126,39.302090686936424
2001,19,28.34624282093378,29.746753281506127
2002,19,25.721000268407423,27.219879818974366
2003,19,25.983000232707134,27.529368054132135
2004,19,32.8881092061897,34.621826546712995
2005,19,45.714842753459294,48.31849776457654
2006,19,36.23378152857306,38.366257696630164
2007,19,39.683592354844876,42.0336070613427
2008,19,45.36893305104521,47.96086054961165
2010,19,37.823085027118466,40.02745493208624
2011,19,43.132330907170235,45.588900868774736
2012,19,50.750909086013664,53.737765537853036
2013,19,47.101135365734244,49.7920235960303
2014,19,45.658800259933656,48.37616541616976
2016,19,64.20767192855263,67.94976381677026
2017,19,48.53538496335219,51.391850597782536
2018,19,45.92166318114808,48.64108895433825
2019,19,47.76610296958466,50.49498080426785
2020,19,44.98703014615377,47.66441517391969
2021,19,51.16567359462646,54.52982527994251
2022,19,64.28817354851833,68.46207728471519
2023,19,59.067032979328495,62.54332043353564
2024,19,68.02266570492827,72.05088631944253
1996,20,20.39755923548801,21.031739946848894
1998,20,35.0315409445074,36.17367326014017
1999,20,28.88504283163335,29.881952310433338
2000,20,37.70639732640054,38.92216995479877
2001,20,28.795900701385413,29.53953022718469
2002,20,26.129013793757128,26.956610062263646
2004,20,33.40981494233035,34.28519716142334
2005,20,46.44001961120213,47.85057912205957
2006,20,36.808559833613664,37.995383362498856
2007,20,40.31309518312829,41.627421858759426
2008,20,46.08862272572122,47.49648249891647
2009,20,36.33279142232937,37.69136510220799
2010,20,38.42307453376574,39.71360493699131
2011,20,43.81654124916073,45.147415773101976
2012,20,51.55597331815089,53.21829975703215
2013,20,47.84830305314926,49.309915422975834
2015,20,49.20010367106544,51.039818245094274
2016,20,65.22620146879932,67.41697868024886
2017,20,49.30530422451818,50.89506202588326
2018,20,46.65012084177319,48.17105338156536
2019,20,48.523819071659254,50.00606629174526
2021,20,51.977317257096225,54.148846441793076
2022,20,65.30798009002531,67.98338850873402
2023,20,60.00401630448498,61.93873417173336
2024,20,69.1017126839854,71.35463382288052
1996,21,20.581906521941306,20.898121282164517
1998,21,35.34814595782496,35.94419150358287
1999,21,29.146097558996736,29.69273453158267
2000,21,38.0471769240378,38.67516596757432
2001,21,29.056149787758613,29.43670210907546
2003,21,26.633721846881272,27.280455998184937
2004,21,33.711763261461094,34.16589308295316
2005,21,46.85973118057795,47.5463636354552
2006,21,37.141225033662444,37.75426085577435
2007,21,40.67743336789569,41.36334212816636
2009,21,36.661156764018244,37.34873916520989
2010,21,38.770331254323224,39.46190619926499
2011,21,44.212542574015245,44.86038595422959
2012,21,52.021921408897164,52.880571098826344
2014,21,46.80228515160519,47.93876304758276
2015,21,49.64476008805487,50.57585082170653
2016,21,65.81569715833795,66.98970020824756
2017,21,49.750911413918104,50.572076866910166
2018,21,47.07173124577374,47.86546158098376
2020,21,46.1136911403201,47.233448231520875
2021,21,52.44707333344074,53.75783575625955
2022,21,65.89821487127286,67.36752039082096
2023,21,60.54631538322897,61.54566476368597
2024,21,69.72623413164983,70.90196796861626
1998,22,36.261082139164074,35.88430608387163
1999,22,29.89885350376949,29.64335637502114
2000,22,39.02982094879677,38.610707957198265
2001,22,29.806582652421536,29.334099226482113
2002,22,27.046093030610226,26.834084303924946
2003,22,27.32159069145238,27.156682164577948
2005,22,48.06997694830835,47.46697574697435
2006,22,38.10047104879842,37.69133767297476
2008,22,47.70624669310622,47.28036093019485
2009,22,37.60800406117353,37.28662929493459
2010,22,39.77165217810817,39.39622304965145
2011,22,45.35441943038483,44.78548282715455
2012,22,53.36549100752978,52.79243763345381
2013,22,49.527688490160365,49.08554225439463
2014,22,48.01104726136988,47.721260653884826
2015,22,50.92693476709917,50.49174464827711
2016,22,67.51551845328208,66.8781978778957
2017,22,51.03582766210136,50.48779085613624
2019,22,50.22691385030977,49.778525452424894
2020,22,47.304668940041886,47.019145913316166
2021,22,53.80162332620619,53.514100563511526
2022,22,67.60016735029181,67.0612742443242
1996,23,20.903222673806834,20.848234199206363
1998,23,35.89998648934429,35.733692399896576
1999,23,29.601114294184526,29.519168783058195
2001,23,29.50976229580679,29.2370610032678
2002,23,26.776762222983105,26.770179585537072
2003,23,27.04951641890372,27.043199466783506
2005,23,47.59128578580099,47.26731275045938
2007,23,41.3124725147116,41.264746864856534
2008,23,47.23117763465955,47.16764024048877
2009,23,37.23349547334992,37.13042104894613
2010,23,39.3755975172863,39.23102789553745
2011,23,44.90277037331697,44.59709914437464
2013,23,49.03448112280189,48.96851784788298
2014,23,47.53294293335127,47.52184242715394
2015,23,50.419793404564,50.28021501908974
2016,23,66.84318440888588,66.59776606616133
2018,23,47.806595507712565,47.751367614074596
2019,23,49.726743446524964,49.65984891080895
2020,23,46.83359887917448,46.82266169282499
2021,23,53.26585519712014,53.386977670619736
2022,23,66.92699035398493,66.9015480445879
2024,23,70.81477105661217,70.73296329342853
1996,24,20.126127320868278,20.723990420244746
1997,24,25.522859486013463,26.855351431482152
1998,24,34.565373491780804,35.57431218002316
1999,24,28.500667309584493,29.343226807087525
2000,24,37.20463535078579,38.34598561961079
2002,24,25.781312965472452,26.611024885859642
2003,24,26.04392728863508,26.88242358110248
2005,24,45.82203864139494,46.98444147821868
2006,24,36.3187454516728,37.43291871244575
2007,24,39.7766456754457,40.981723888678644
2008,24,45.47531782172741,46.88690936536439
2009,24,35.84930812781419,36.90911401635368
2010,24,37.91177567855116,38.99698871838466
2013,24,47.21158194553627,48.67706856615318
2014,24,45.76586473486439,47.23931793093801
2015,24,48.54539404699962,49.98053177097045
2016,24,64.35823130905362,66.20046609197145
2017,24,48.649194688467155,50.14163698530125
2018,24,46.0293440384734,47.42385478034849
2019,24,47.87810881960287,49.36428498663984
2020,24,45.092519399788785,46.544293931168184
2021,24,51.28565103482856,53.022064608077166
2024,24,68.18217079366529,70.24782633497945
1996,25,18.786423891423652,20.535496162720424
1998,25,32.264516070544175,35.249811402197096
1999,25,26.603509395030297,29.076299541955034
2000,25,34.7280944457204,37.939416023297
2002,25,24.065169921916542,26.369566140818815
2003,25,24.31030322134553,26.638505282314892
2005,25,42.771876961836774,46.555288317540594
2006,25,33.9011741495037,37.03603005764005
2007,25,37.128897910879765,40.60918976058402
2008,25,42.448235747289644,46.46100347041355
2009,25,33.462985102209,36.57336195583152
2011,25,40.35561842765199,44.12464686172009
2013,25,44.06892477987484,48.2349014296994
2014,25,42.719442293065406,46.81069087538858
2015,25,45.313951164241374,49.52587261766048
2017,25,45.41084227596503,49.61000206242158
2018,25,42.965382995183674,46.992760069948474
2019,25,44.691084035434024,48.91587539299376
2022,25,60.14952001361442,66.1366596116923
2024,25,63.64359829121767,69.60925601018467
1996,26,19.045725121529564,20.365072983627634
1997,26,24.152752207922756,26.52161061199872
1998,26,32.70984982614433,34.95878251152311
2000,26,35.207431953542766,37.62437616826763
2002,26,24.397331497718604,26.151256217269523
2003,26,24.64584827057762,26.417971604184547
2006,26,34.369098018879086,36.728491704043414
2007,26,37.6413727148345,40.27237074410944
2008,26,43.034131168829816,46.07592947630252
2010,26,35.87661187525592,38.67680946437974
2011,26,40.912630318816234,43.759523881311445
2013,26,44.67718990105542,47.835125170865176
2014,26,43.30908106625882,46.423156600279476
2016,26,60.90338013260527,65.656936538929
2017,26,46.0376293286983,49.198052446535165
2018,26,43.558416386052116,46.60299471581307
2019,26,45.3079365632025,48.51045514577476
2021,26,48.532556547788616,52.508815440032386
2022,26,60.97973893233746,65.49177703181438
2024,26,64.52204452561853,69.0319058762592
1996,27,18.651874664276445,20.16748554360479
1997,27,23.653292489780622,26.177336879762674
1998,27,32.033436130761054,34.63265237892459
1999,27,26.412973843975315,28.79512472803873
2000,27,34.47937024493729,37.25912116720625
2002,27,23.89281407426433,25.8981492211713
2003,27,24.136191717791117,26.162286402602483
2004,27,30.550502325633133,33.758855023424495
2005,27,42.46554282277384,46.10543230861068
2006,27,33.658372389703054,36.37193389119501
2007,27,36.86297904587337,39.8818651358319
2008,27,42.144219541407715,45.629477384980234
2010,27,35.13471205775884,38.30278887195421
2011,27,40.066589642723585,43.33508102929539
2013,27,43.753301125015895,47.37162737681242
2014,27,42.41348369349842,45.97385207640233
2015,27,44.98941057347368,49.04694551081801
2016,27,59.64394663976481,65.02200706462085
2017,27,45.085607746623644,48.7204409475907
2018,27,42.6576629570595,46.15110349454158
2019,27,44.37100444753099,48.040413751124966
2021,27,47.52894185388535,52.004001997318156
2022,27,59.71872640021139,64.85749369427914
2023,27,54.86869181471837,60.925850138611175
2024,27,63.187779929381385,68.36253017533377
1996,28,18.11599427468186,19.939314964899143
1997,28,22.973718140136555,25.861600553944328
1999,28,25.654112069026212,28.46111616828327
2000,28,33.48875569854957,36.8373309716469
2002,28,23.20635811500623,25.605865613632755
2003,28,23.442743361855513,25.867025527697145
2004,28,29.6727666886933,33.3201763598364
2005,28,41.245480387130385,45.58594632367213
2006,28,32.69134564124118,35.96018705905711
2007,28,35.80388188120313,39.43091597318174
2010,28,34.1252691183922,37.87298180284339
2011,28,38.91545067927173,42.844941721043895
2012,28,45.78919010232876,52.0675738207108
2014,28,41.19491695021727,45.45500293692128
2015,28,43.69683578945375,48.47802630018091
2016,28,57.93033758236041,64.29237564332736
2018,28,41.43208078604022,45.62926728138148
2021,28,46.16340469817734,51.40050237454452
2022,28,58.002968872056286,64.10231308064617
2023,28,53.29227890848478,60.08220899988303
2024,28,61.37235425578798,67.58954662418296
1997,29,24.946438761793836,25.638824708734393
1999,29,27.856994319089985,28.40260240619937
2000,29,36.36438769495478,36.760947385336905
2001,29,27.771024849341135,29.060215826953822
2003,29,25.455738514666976,25.80052383161122
2004,29,32.2207251162908,33.114995605972716
2005,29,44.78717134083377,45.49187063631585
2008,29,44.44828103349909,45.36498590718772
2010,29,37.05555762018438,37.79514641049498
2011,29,42.25706528374297,42.75618053467706
2012,29,49.72104297058687,51.67147849820178
2013,29,46.14533252032929,47.097037518493046
2014,29,44.73226609324413,45.3381423884342
2015,29,47.44902115784771,48.37835938337928
2016,29,62.904733580047655,64.16024392184687
2019,29,46.796806225934425,47.761947269477716
2021,29,50.12739084349807,51.10221710065313
2022,29,62.98360161566714,63.72752635142559
2023,29,57.86841138023341,59.621208873994725
1996,30,18.68102239402262,19.827239929547087
1997,30,23.690256054543354,25.350365263993353
1999,30,26.45425002866208,28.229631542602952
2000,30,34.53325197981956,36.53515204389761
2001,30,26.372609568046805,28.78284794678749
2002,30,23.930151945124365,25.46229891965524
2003,30,24.17390992070396,25.672201423476036
2004,30,30.598244324838337,32.79318558018465
2005,30,42.53190474016832,45.21377617945781
2007,30,36.92058570312407,39.209414394701746
2008,30,42.21007931924062,45.111750509673804
2010,30,35.18961791093459,37.56505942662329
2011,30,40.12920265872212,42.493796122652725
2012,30,47.217330317950996,51.17488104228406
2013,30,43.82167545304725,46.83413350167875
2014,30,42.479764256848966,45.112646981843604
2015,30,45.05971659924528,48.08373685258982
2016,30,59.737153658841606,63.76965310766893
2018,30,42.72432510517361,45.37294671468236
2019,30,44.44034407528863,47.495331608501424
2020,30,41.85476675569456,46.105105213964514
2021,30,47.60321646580584,50.816626084500626
2022,30,59.81205027940478,63.3364458264025
2024,30,63.2865249813289,67.20986507490862
1996,31,18.668660759342263,19.7042112674114
1997,31,23.674579702111803,25.100659903986788
1999,31,26.43674468191501,28.087954019190583
2000,31,34.51040058355787,36.350206879677295
2001,31,26.355158244550065,28.516461896476613
2002,31,23.91431684841757,25.304700769167795
2003,31,24.157913524097143,25.49255072254441
2004,31,30.577996807854202,32.471514681458
2007,31,36.89615455674351,38.96626441240876
2008,31,42.182148001062856,44.88569157795166
2009,31,33.25322160718704,36.22182445379756
2010,31,35.16633218320614,37.37659905031146
2011,31,40.10264830142742,42.27888146648063
2013,31,43.792677707013546,46.59944355797437
2015,31,45.02989961473278,47.842416495878616
2016,31,59.69762429825312,63.44972674510264
2018,31,42.69605349948869,45.09157471868166
2019,31,44.41093694290898,47.25732834319022
2020,31,41.827070555489215,45.66292899193803
2021,31,47.571716392675555,50.56168384240224
2022,31,59.772471358110096,63.01611834992439
2023,31,54.91807189546183,59.0406407101426
2024,31,63.24464692532599,66.79307544019564
1996,32,20.559987143582976,19.73925853152667
1999,32,29.115057463688586,28.082664810631247
2000,32,38.006657331473555,36.2736486930016
2001,32,29.025205485288126,28.547713044852078
2002,32,26.337081876908986,25.299916223608683
2004,32,33.675860810283076,32.50777314389634
2005,32,46.809826368483805,45.29356982604277
2007,32,40.634112597213615,38.95888258613491
2008,32,46.45563127266994,44.87725218115971
2009,32,36.62211325921425,36.11264615049674
2011,32,44.16545697250255,42.27085811590551
2012,32,51.96651895251765,51.01995780430685
2013,32,48.22932411949798,46.59068194195276
2015,32,49.59188926781678,47.833407348446364
2016,32,65.74560456675061,63.437783020971345
2018,32,47.02160065723677,45.0830325046407
2019,32,48.91021934306406,47.24844303183163
2020,32,46.06458084810657,45.52560068584979
2023,32,60.481834593090646,58.86033150639305
1996,33,19.968654789015265,19.693285460850923
1998,33,34.29492420010053,34.598129657089444
2000,33,36.91353572531131,36.23839394202879
2002,33,25.57959265622258,25.192758112601997
2005,33,45.463514006998665,45.1889009154579
2007,33,39.46542191126738,38.79355391499735
2008,33,45.119506029421856,44.68823740283049
2010,33,37.615143186469346,37.28999914388506
2011,33,42.89520016350157,42.229890498743444
2012,33,50.471893309209754,50.777722688592675
2013,33,46.84218512998294,46.394450510850056
2016,33,63.854674242746576,63.17028281630582
2017,33,48.268549582825806,48.48878057333211
2018,33,45.669197387818144,44.89171495752253
2019,33,47.50349690862984,47.049441231320046
2021,33,50.88437754652012,50.44453468488741
2023,33,58.74229723789975,58.578403363108144
2024,33,67.64869413961569,66.63733043735682
1996,34,19.70990744292607,19.591150755331956
1997,34,24.99503208580668,24.944701350420555
1998,34,33.85054170589329,34.51456960776975
1999,34,27.911257132467767,27.93803155772818
2000,34,36.435222113072044,36.18965273721143
2001,34,27.82512020225137,28.479026746221233
2002,34,25.248140598797004,25.144652843971894
2004,34,32.28348806816763,32.428081365885056
2005,34,44.87441255186855,45.10340172148841
2006,34,35.5676529261259,35.890561389245605
2007,34,38.954041786280285,38.71933480024613
2008,34,44.5348621179857,44.60338515411906
2009,34,35.10792383587443,36.04392042609088
2010,34,37.12773837251974,37.097607036705305
2012,34,49.81789490101258,50.680201373135425
2013,34,46.23521930201594,46.306358572515364
2015,34,47.541447402781195,47.58705247618281
2016,34,63.0272661038273,63.08596811453973
2017,34,47.643101387336884,48.39551653780857
2018,34,45.07743075421287,44.8058289530819
2019,34,46.88796201732481,46.96010562264284
2021,34,50.22503430148564,50.1842737423682
2023,34,57.98113362051626,58.464902051308236
2024,34,66.77212432257153,66.29132418266944
1996,35,19.952255873943642,19.582094436203484
1998,35,34.26676008212226,34.433601991897
1999,35,28.25444744898086,27.909365848643194
2000,35,36.883221117554875,36.130854436579604
2001,35,28.167251399133836,28.467221679139147
2004,35,32.68043831787075,32.41438479460275
2005,35,45.42617787630105,45.082782801691394
2006,35,36.0049845019633,35.83400062123486
2007,35,39.433011610772596,38.701436175669535
2008,35,45.08245240937244,44.58292225114244
2009,35,35.5396026898998,35.98809073332075
2010,35,37.584252395625434,37.080547563027224
2012,35,50.43044413295693,50.60097943509716
2015,35,48.12600596652541,47.53822596527864
2016,35,63.80223468730847,62.984256201576095
2017,35,48.2289098647976,48.31975302283954
2018,35,45.631692343173675,44.78511675036943
2019,35,47.464485476981565,46.93856151602834
2020,35,44.70296101786455,45.30825227283464
2021,35,50.84258962466588,50.16119631594245
2023,35,58.69405613434548,58.372698681731904
2024,35,67.5931388104449,66.22274718229525
1997,36,25.11633883796564,24.808392174183776
1998,36,34.01482632289505,34.26992659500614
1999,36,28.046717008645956,27.84948543271552
2001,36,27.960162035707725,28.385874261493388
2002,36,25.37067574592458,25.119629663794548
2004,36,32.44016740638443,32.32000322974861
2005,36,45.092198599232724,44.98650987226501
2006,36,35.74027108654968,35.80000261124244
2008,36,44.75100024746814,44.48737778841007
2009,36,35.2783108232147,35.95453216402567
2010,36,37.307927993461874,37.00089423871981
2012,36,50.059672827485805,50.55336006329988
2013,36,46.45960966365383,46.260535308081046
2014,36,45.03691941427123,44.981616371634956
2015,36,47.77217719570841,47.43623121703886
2016,36,63.33315220640427,62.806931562152265
2020,36,44.37429892693947,45.21455185994377
2023,36,58.26252965881114,58.31727632467348
2024,36,67.09618510027003,66.15656999624824
1996,37,17.925798747382174,19.405540115624493
1999,37,25.38477563082736,27.580819580703423
2001,37,25.306435675135145,28.061781323618767
2002,37,22.962720065034144,24.893465826028624
2003,37,23.196623559240507,25.195477599541448
2005,37,40.81245387078165,44.55456149299385
2007,37,35.42798541697826,38.35249976380168
2008,37,40.503638988723196,43.97290580952557
2009,37,31.930011794458085,35.61272907596878
2010,37,33.76699601144564,36.64351314994284
2012,37,45.30846025531677,49.973106400428314
2013,37,42.050082611954466,45.84637670513856
2014,37,40.76242128740051,44.459582647111006
2015,37,43.238073074126675,46.97861071604399
2016,37,57.32214070748481,62.07883315173818
2018,37,40.99709519635955,44.38132920426847
2020,37,40.16269075943458,44.87151155751566
2021,37,45.67874606087642,49.71129837335532
2022,37,57.394009458496214,62.40172929817074
2024,37,60.72802046420493,65.55844912340677
1996,38,19.033823719731984,19.294962772609544
1998,38,32.68940990784059,34.122493190623196
1999,38,26.953853009907114,27.370462402570393
2001,38,26.87067072453894,27.940591174449946
2002,38,24.382085953477556,24.70317960623343
2003,38,24.630447431752177,25.084391142900724
2004,38,31.176108904971603,32.07361501586888
2005,38,43.33514302449675,44.216359069864446
2006,38,34.347621260061395,35.52854958677811
2007,38,37.61785115826298,38.133958177399336
2009,38,33.903661668266366,35.344784712934604
2010,38,35.85419309254542,36.36369464383121
2013,38,44.649271762743204,45.49791836746591
2014,38,43.28201783963108,44.264375231111444
2015,38,45.91069399314791,46.6203078036189
2016,38,60.8653224796063,61.651843013932485
2017,38,46.00886107120468,48.14096507834752
2018,38,43.53119735334168,44.128433926237605
2020,38,42.645216918817866,44.61890292052633
2021,38,48.50222924588473,49.42952379567274
2022,38,60.94163356381437,62.126874764843244
2024,38,64.48172562088789,65.18384137263806
1998,39,33.76947764030675,34.071419350659255
1999,39,27.844416252979116,27.244983971055724
2002,39,25.187677255456094,24.58967353712436
2003,39,25.44424467013117,25.04590860271673
2004,39,32.20617672653954,32.006583064821996
2005,39,44.766948914982976,44.014620721948866
2006,39,35.48247678405368,35.454698546742954
2007,39,38.860756041382615,37.958835572161554
2009,39,35.023848636571394,35.27188823325574
2011,39,42.23798525828502,42.16600866668021
2013,39,46.124496853835616,45.29006234825403
2014,39,44.71206845836059,44.19675153099907
2015,39,47.427596846301995,46.40657947802875
2017,39,47.52900739353421,47.885933874644834
2018,39,44.96948093660342,43.9257828854441
2020,39,44.05422744754533,44.382516695139536
2021,39,50.10475718716126,49.16546192859811
2022,39,62.955163087951334,62.0316597319456
2023,39,57.84228247717466,58.00690613741241
2024,39,66.61222082937292,64.88365921354955
1996,40,18.637801896826033,19.133147002825204
1998,40,32.00926702682808,33.85554264225359
1999,40,26.393045357146487,27.094439545881585
2002,40,23.87478703825561,24.45349311375173
2003,40,24.117981054289636,24.866212831817325
2006,40,33.63297727763388,35.26892681453301
2007,40,36.835166070449745,37.748729886090416
2009,40,33.198254804424586,35.04799276054825
2010,40,35.10820305310779,36.05888075353275
2011,40,40.036359555468444,41.89599568855933
2012,40,47.10808809075415,49.684630762907986
2013,40,43.720289428175604,45.0406843112997
2014,40,42.381482883739416,43.88097994043725
2017,40,45.051590829579176,47.6100516023516
2018,40,42.62547791498851,43.682649590909456
2021,40,47.49308145068659,48.75312094671
2023,40,54.82729359850069,57.67116042759138
2024,40,63.14010499328732,64.52351165637968
1996,41,20.950797630524704,19.192052024943518
1998,41,35.98169352227673,33.90079603971443
1999,41,29.668485328465824,27.313366398269835
2000,41,38.72909943005126,36.17956318700913
2001,41,29.576925416340206,28.028497074121837
2002,41,26.837705137082157,24.651531343406415
2004,41,34.31598181179627,32.10857396522247
2006,41,37.8069100936061,35.34023754738961
2007,41,41.40649816436698,38.054272761339504
2010,41,39.46521491154449,36.16984069874656
2011,41,45.004967407255656,41.95259746236222
2012,41,52.95431434531967,49.842016852858414
2015,41,50.5345469775598,46.54866183021163
2017,41,50.64260086187812,47.760567023674874
2018,41,47.91540153956708,44.036222344079704
2019,41,49.8399196636139,47.03256870116795
2021,41,53.38708630081588,48.9032234657091
2023,41,61.63149169469211,57.85433605011736
1996,42,21.082491571021848,19.35605685920053
1998,42,36.20786968460122,33.896995150102796
1999,42,29.854977499808967,27.55922380225795
2000,42,38.97254542221807,36.1754720779678
2001,42,29.762842054196174,28.09756431360832
2002,42,27.006403398873076,24.837893622060307
2003,42,27.281496772090726,24.86334898043435
2004,42,34.53168753081097,32.188707721542514
2006,42,38.04455932568087,35.40476142539093
2007,42,41.6667739305511,38.34180141960497
2010,42,39.71328802818305,36.44388899538421
2011,42,45.28786267474523,41.94784340838796
2012,42,53.287178155349466,49.965674341229736
2014,42,47.94059195446244,43.87594741851529
2015,42,50.85220045023793,46.94425106492566
2017,42,50.96093354696921,47.8788262609928
2018,42,48.21659141073717,44.3689491315572
2019,42,50.1532068009494,47.02730391192792
2020,42,47.23525023000664,44.51804085466984
2021,42,53.72267045806878,49.27394588787196
2022,42,67.50096537888447,62.188301538292684
2023,42,62.018899092879444,57.998256249288396
1996,43,21.146592487860634,19.506118813938464
1999,43,29.945750994179505,27.8657694397689
2000,43,39.09104070939461,36.310215317868426
2001,43,29.8533354124871,28.154506143946065
2003,43,27.36444564698695,24.88584392529744
2004,43,34.636680473569115,32.25477323669308
2006,43,38.16023308868409,35.40903014252562
2008,43,47.78107575792323,44.01218424690155
2009,43,37.66699364783365,35.11983825224935
2010,43,39.83403552924162,36.779554957632975
2011,43,45.425559564571586,41.98518549347758
2012,43,53.449196812584674,50.067622584350275
2014,43,48.086354417486454,43.91547681023922
2015,43,51.00681560381923,47.37406570995035
